회사명,면접질문,면접답변 혹은 면접느낌,subjects
롯데이노베이트(주),"['1. 기술면접 : 대학교때 프로젝트 위주의 질문', '2. 임원면접 : 해당 기업관련 질문']","1. 기술면접 : 프로젝트 관련 기술적인 답변 2. 임원면접 : 사전 조사를 바탕으로 한 기업관련 답변 채용방식 케이스 면접, 그룹면접",{}
롯데이노베이트(주),['<인성면접> 희밍하는 근무 기간 혹은 직급이 있습니까?'],"어렸을때부터 임원이 되고 싶었다고 말했습니다. ""서류 통과하시면 메일로 연락을 주심. 롯데에는 온라인 적성 시험, 오프라인 시험이 있습니다. 온라인은 단순히 인성검사입니다. 저는 약 20분정도 소요되었네요. 면접 당일날 L-TAB, 인성 면접, 토론 면접, 역량 면접을 봅니다. 조를 나누어 순환식으로 면접을 봅니다. 저는 오전에 L-TAB보고, 토론, 인성, 역량 순으로 면접을 보았습니다. L-TAB은 2층 대강당에서 시험을 보았고요, 12층에서 면접이 이루어졌습니다. L-TAB은 2시반정도 소요되고요, 면접은 약 30~45분 정도 소요되네요. 다 끝나고나니 5시 정도 되었습니다."" 액 3000억원 이상 (주)우아한청년들 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr ©Jobplanet. All rights reserved. 121 122 123 124 125 면접결과 면접경험 신고하기 채용방식 필기시험, 인/적성검사, 토론면접, 개인면접, 기타 대기중 긍정적 도움이 돼요 0",{}
롯데이노베이트(주),"['인성면접 어려웠음. 인성면접은 임원에 따라 편차가 심한듯..', '역량면접 40분동안 계속.. 꼬리물기식 진짜 자세히 질문함.', '토론은 개인적으로 쉬웠음.']","어차피 같은 질문 안나옵니다 자신이 경험한 것 위주로 질문. 인성은 그냥 임원분 마음대로 질문. 회사 질문이 안나왔던 점. 채용방식 필기시험, 그룹면접, 토론면접, 개인면접",{}
롯데이노베이트(주),"['처음 자기소개로 시작, 어려움을 극복한 과정, 마지막 하고 싶은 말 질문']","준비헌 1분 자기소개, 서류 시 자소서 내용으로 전산학원 프로젝트 경험/배운점 답변, 마지막 포주 준비 해간 답변으로 마무리 채용방식 인/적성검사, 그룹면접",{}
롯데이노베이트(주),"['전공질문 심화,상황에 따라 압박면접도 진행함..........']","기술면접 아는만큼 답변 채용방식 인/적성검사, 개인면접 ""서류전형>인적성>면접>건강>채용 순서대로 진행"" 대기중 보통 도움이 돼요 0",{}
롯데이노베이트(주),['원하는 직무를 하지 못하게 되면 어떻게 할 것인가?'],"해당 직무에도 배울 것이 많기 때문에 최선을 다하고, 내가 원하는 직무를 갈 수 있겠금 별도로 노력 하 겠다. 채용방식 필기시험, 인/적성검사, 그룹면접, 토론면접, 개인면접 ""편안하고 밝은 분위기에서 면접을 거침."" 합격 긍정적 도움이 돼요 0",{}
롯데이노베이트(주),"['프로젝트와 관련 경력 질문을 했습니다. 꼬리질문이 많았습니다.', '어떤 프로젝트를 했고 팀 플레이 과정에서 어려움이 있었나', '이 회사에서 어떤 일을 했나']","제가 한 부분에 대해 설명했습니다. 꼬리질문도 압박적이지 않고 그냥 솔직히 말하면 됩니다. 채용방식 인/적성검사, 개인면접",{}
롯데이노베이트(주),"['합격', '보통', '도움이 돼요 0']","자기소개서에 있는 내용을 솔직히 거짓말 하지 않으면 큰 어려움은 없음 채용방식 인/적성검사, 그룹면접, 토론면접, 개인면접",{}
롯데이노베이트(주),"['기존 경력 심층 면접, 30여분간 이루어짐']","부하에 관련된 부분을 어떻게 처리했는지에 대해, 스케쥴링으로 처리했다고 답변 ""1차 실무 -> 2차 임원 -> 채용"" 합격 긍정적 도움이 돼요 1",{}
롯데이노베이트(주),"['-원하는 직무와 이유는?', '-경영학을 전공했는데 경영이란 무엇인가?', '--지원한 이유는?']","-가고싶은 직무 는 oo이고 전공과관련된 업무이다 -경영이란 한정된자원(인적 재무 등)을 관리하고 필요한 적제적소에 투입하여 이익을 얻는것이다 -지원한 이유는 그룹이 점점 커지고있고 이에따라 함께 성장할 기업이라 지금보다 미래가 기대되는 회 사이다 채용방식 인/적성검사, 개인면접",{}
롯데이노베이트(주),['팀원과 불화가 있었던 경험과 해결했던 과정을 말해보시오'],"전공이 아닌 동아리 활동 때의 경험으로 적절히 답변했습니다. 채용방식 인/적성검사, 토론면접, 개인면접",{}
롯데이노베이트(주),"['개인 프로젝트질문이 많았어요. 자신이 담당한 부분 무슨 프로젝트를 진행했는지 상세히 질문 들어왔', '습니다.']","최대한 상세히 설명하려고 했는데 전공질문이 깊게 들어와서 당황했었어요 ""상반기에 면접 봤고 떨어졌습니다. 롯데는 원데이 면접이여서 인적성이랑 면접을 같은날 시험 봤었어요."" 불합격 긍정적 도움이 돼요 0",{}
롯데이노베이트(주),"['기본적인 인성질문, 프로젝트 관련 질문']","자기소개서 기반으로 답변 채용방식 토론면접, 개인면접",{}
롯데이노베이트(주),"['기억에 남는 프로젝트가 있다면 무엇인가 또한 프로젝트에서 어려웠던점은 무엇인가', '채용방식', '인/적성검사, 케이스 면접', '발표시기', '14일 후', '""오전 8시에 다같이 모여 오후조 오전조로 나누었습니다. 인턴사원 면접이라 역량', '면접만 진행하였고 40분동안 면접관 2명에 혼자들어가서 심층 면접을 보았습니다""', '대기중', '보통', '도움이 돼요 0']",,{}
롯데이노베이트(주),"['- 입사지원한 이유', '- 입사후 하고 싶은 일은?', '- 나이가 많은데 어린 친구들과 잘 어울릴 수 있겠는가?', '- 학점이 좋은데 비결이 있었는가?']","- 입사지원한 이유 : 각종 소비재를 생산/판매하는 다양한 계열사와의 시너지를 기대할 수 있는 유망한 IT기업이어서 지 원.(상대의 장점을 부각시켜줘야 함) - 입사후 하고 싶은 일은? : 과거 학창시절 경험을 예기하면서 어떤 일이든 최선을 다 한다는 류의 예기..(사실 신입이라서 무슨일 이 있는지조차 모르기 때문에 답하기 쉽지 않다.) - 나이가 많은데 어린 친구들과 잘 어울릴 수 있겠는가? : 군대에서 나이어린 선임들과의 경험을 예기하면서 문제 없음을 예기한다. - 학점이 좋은데 비결이 있었는가? : 스터디 그룹을 통해 학우들과 함께 공부해서 좋은 성적이 나왔다.(팀웍을 기대할 수 있는 직원이라는 이미지) 채용방식 인/적성검사, 그룹면접, 개인면접",{}
롯데이노베이트(주),['프로젝트 경험들을 물어봄 기본적인 자기소개와 인적성을 타기업보다 쉬움'],"프로젝트 경험이 해당직무와 다르지만 책임감을 가지고 열심히 할 수 있을것이라 함 채용방식 인/적성검사, PT면접, 그룹면접, 토론면접, 기타",{}
롯데이노베이트(주),['잘못된 것이지만 본인의 의견을 끝까지 우기는 사람이 있다면 어떻게하겠는가?'],"증거를 가지고 설득해 나가겠다. 화재를 돌리고 다음에 다시 말하겠다... 채용방식 인/적성검사, 토론면접, 개인면접",{}
롯데이노베이트(주),"['인성은 평이했으며,', '직무역량에서 기본적인 전공내용 물어봅니다.']","토론은 종이보고 그대로 읽으셔도 됩니다. 별거없습니다 L-TAB은 공부안하고 가도 시간남습니다. 쉬우어ㅛ ""최초 서류 합시 하루동안 L-TAB, 인성, 토론, 직무역량 한꺼번에 One-day 실수합 니다."" 불합격 보통 도움이 돼요 0",{}
롯데이노베이트(주),['it분야에 대한 최신 트렌드에 대한 질문'],"자소서에 쓴 트렌드 관련 내용 생각하며 대답 채용방식 인/적성검사, 토론면접, 개인면접",{}
롯데이노베이트(주),['조별과제 프로젝트 힘든점 느낀점 등 경험 및 본인 생각'],"긍정적답변 ""편안한 분위기에서 세가지 면접 진행되었음"" 합격 보통 도움이 돼요 1",{}
롯데이노베이트(주),"['컨닝이나 족보를 본적이 있는가?', '프로젝트 활동 중 조원과 문제가 생긴적이 있는가?']","솔직하게 답변했습니다. 채용방식 인/적성검사, 그룹면접, 토론면접, 개인면접",{}
롯데이노베이트(주),"['-프로젝트 수행도중 어려움을 겪은부분', '-기본적인 IT용어?', '채용방식', '인/적성검사, PT면접, 그룹면접', '합격', '보통', '도움이 돼요 0']",,{}
롯데이노베이트(주),['기술면접 - 난감한 부탁을 받았을 때 어떻게 반응하는가'],"기억이 안남 채용방식 인/적성검사, 그룹면접, 토론면접, 개인면접 ""서류 합격되면 이메일로 면접 일정이 나옴(홈페이지에서도 확인 가능). 대졸 신입 공채에서 하루안에 인적성, 토론, 기술, 인성 모두 보는게 특징. 인적성에서 떨어지 는 경우는 거희 없다고 말함(평균과 너무 많이 차이나는 경우 떨어뜨린다고 함) 인성면접 - 4명에서 들어감. 편안한 분위기에서 진행. 사실 면접관들도 질문하고 싶 은게 많이 없는데 쥐어짜서 하는 듯한 느낌이었음. 나랑 같이 들어갔던 사람들 모두 최소 인턴 경험은 있었음. 1분 자기소개, 취미가 뭐에요 질문, 자기소개서에 적은 내 용 위주로 물어봄 기술면접 - 프로젝트 진행한 것에 대해서 물어봤음. 기술적인 부분이라기 보다는 팀 원들하고 트러블 있었던 경우, 해결 방법, 업무 우선순위 결정 방법 같은것 물어봄. oop의 장점에 대해서 질문했음 토론면접 - 6명에서 들어감. 주제 2개중 하나 선택. 자료가 나와있어서 읽어보면 주 제를 이해할 수 있는 수준"" 불합격 보통 도움이 돼요 0",{}
롯데이노베이트(주),['프로젝트를 진행할때 예기치못한 상황이 발생했던 경험은?'],"제 경험을 바탕으로 상황설명 후 추가질문이 들어와 대처한 방법에 대해서 답변했습니다. 이후 꼬리에 꼬리를 무는 질문이 들어왔습니다. 채용방식 인/적성검사, 그룹면접, 토론면접, 개인면접",{}
롯데이노베이트(주),"['인성면접, 토론면접, 실무면접으로 이루어져있었는데 난이도는 모두 무난함', '실무면접도 인성위주의 질문들이 많았음']","대체로 솔직하게 답하는 것이 좋다고 생각함 면접 항목별로 피드백을 메일로 보내줌 채용방식 인/적성검사, 토론면접, 개인면접",{}
롯데이노베이트(주),"['1. 임금피크제에대한 당신의 생각은?', '2. 컨닝을 해본적이 있는가?']","취업준비생의 입장에서 좋은 대안이긴 하나 현실적으로 시행되기엔 어려운 제도라고 생각합니다. 악순 환을 일으킬 것 같아 반대하는 입장입니다. 채용방식 인/적성검사, 그룹면접, 토론면접, 개인면접",{}
롯데이노베이트(주),['요즘 IT트랜드가 뭐냐. 그것에 대해 말해보라'],"""롯데는 면접을 하루만에 다 봅니다. 인턴 면접의 경우, 오전 오후조로 나뉘어서 적 성검사와 역량면접을 봅니다. 역량면접은 1대2면접으로 면접자 한명에 집중될 수 있다는 점이 장점이라고 생각합니다. 시간은 40분정도 면접이 진행됩니다. 그런데 기다리는 시간까지 하면, 하루 종일 걸립니다."" 액 3000억원 이상 한화비전(주) 포지션 22개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 서울특별시 강남구 테헤란로 509 엔씨타워 I, 10층 | 대표   황희승, 윤신근 | 개인정보보호관리자   윤신근 사업자등록번호   120-87-92182 | 통신판매업 신고번호   제2014-서울강남-02942호 | 유료 직업소개사업 등록번호   (국내) 제2017-3220163-14-5-00046호 대표번호   1644-5641 (10:00~17:00 / 매월 마지막 금요일 09:00~13:00 / 주말 및 공휴일 휴무) | 대표이메일 : customer_service@jobplanet.co.kr 133 134 135 136 137 면접결과 면접경험 신고하기 빅데이터 채용방식 인/적성검사, 개인면접",{}
